timestamp,action_type,action_side,qty
1761080455092,ADD_ORDER,BUY,5
1761080455092,ADD_ORDER,BUY,2
1761080455092,ADD_ORDER,BUY,4
1761080455092,ADD_ORDER,SELL,1
1761080455092,ADD_ORDER,SELL,2
1761080455093,ADD_ORDER,BUY,2
1761080455093,ADD_ORDER,BUY,4
1761080455093,ADD_ORDER,BUY,4
1761080455093,ADD_ORDER,BUY,2
1761080455093,ADD_ORDER,SELL,5
1761080455093,ADD_ORDER,SELL,5
1761080455093,ADD_ORDER,SELL,1
1761080455094,ADD_ORDER,BUY,3
1761080455094,ADD_ORDER,BUY,4
1761080455094,ADD_ORDER,BUY,2
1761080455094,ADD_ORDER,SELL,5
1761080455094,ADD_ORDER,SELL,5
1761080455094,ADD_ORDER,BUY,1
1761080455094,ADD_ORDER,BUY,2
1761080455094,ADD_ORDER,SELL,3
1761080455094,ADD_ORDER,BUY,5
1761080455094,ADD_ORDER,SELL,2
1761080455095,ADD_ORDER,BUY,5
1761080455095,ADD_ORDER,BUY,4
1761080455151,ADD_ORDER,BUY,5
1761080455151,ADD_ORDER,SELL,4
1761080455151,ADD_ORDER,SELL,4
1761080455152,ADD_ORDER,BUY,5
1761080455152,ADD_ORDER,BUY,1
1761080455152,ADD_ORDER,BUY,2
1761080455152,ADD_ORDER,BUY,3
1761080455152,ADD_ORDER,SELL,1
1761080455153,ADD_ORDER,SELL,4
1761080455153,ADD_ORDER,SELL,3
1761080455153,ADD_ORDER,SELL,2
1761080455153,ADD_ORDER,BUY,3
1761080455153,ADD_ORDER,BUY,2
1761080455153,ADD_ORDER,SELL,1
1761080455153,ADD_ORDER,SELL,3
1761080455153,ADD_ORDER,BUY,1
1761080455153,ADD_ORDER,BUY,4
1761080455154,ADD_ORDER,SELL,5
1761080455154,ADD_ORDER,SELL,1
1761080455154,ADD_ORDER,SELL,1
1761080455154,ADD_ORDER,BUY,1
1761080455154,ADD_ORDER,BUY,3
1761080455154,ADD_ORDER,SELL,1
1761080455154,ADD_ORDER,SELL,4
1761080455208,ADD_ORDER,BUY,4
1761080455208,ADD_ORDER,BUY,4
1761080455208,ADD_ORDER,BUY,5
1761080455208,ADD_ORDER,SELL,2
1761080455208,ADD_ORDER,BUY,3
1761080455209,ADD_ORDER,BUY,5
1761080455209,ADD_ORDER,BUY,4
1761080455209,ADD_ORDER,BUY,3
1761080455209,ADD_ORDER,SELL,2
1761080455209,ADD_ORDER,BUY,4
1761080455209,ADD_ORDER,BUY,1
1761080455209,ADD_ORDER,BUY,4
1761080455209,ADD_ORDER,BUY,1
1761080455209,ADD_ORDER,SELL,3
1761080455209,ADD_ORDER,SELL,4
1761080455209,ADD_ORDER,SELL,3
1761080455209,ADD_ORDER,BUY,2
1761080455209,ADD_ORDER,BUY,2
1761080455210,ADD_ORDER,SELL,1
1761080455210,ADD_ORDER,SELL,2
1761080455210,ADD_ORDER,BUY,3
1761080455210,ADD_ORDER,BUY,2
1761080455210,ADD_ORDER,SELL,3
1761080455210,ADD_ORDER,SELL,2
1761080455266,ADD_ORDER,SELL,2
1761080455266,ADD_ORDER,SELL,3
1761080455266,ADD_ORDER,BUY,5
1761080455267,ADD_ORDER,SELL,1
1761080455267,ADD_ORDER,SELL,3
1761080455267,ADD_ORDER,BUY,1
1761080455267,ADD_ORDER,BUY,1
1761080455267,ADD_ORDER,BUY,3
1761080455267,ADD_ORDER,SELL,5
1761080455267,ADD_ORDER,SELL,4
1761080455268,ADD_ORDER,BUY,4
1761080455268,ADD_ORDER,SELL,4
1761080455268,ADD_ORDER,BUY,4
1761080455268,ADD_ORDER,BUY,5
1761080455268,ADD_ORDER,BUY,1
1761080455268,ADD_ORDER,SELL,2
1761080455269,ADD_ORDER,BUY,2
1761080455269,ADD_ORDER,SELL,3
1761080455269,ADD_ORDER,SELL,4
1761080455269,ADD_ORDER,BUY,3
1761080455270,ADD_ORDER,SELL,1
1761080455270,ADD_ORDER,SELL,3
1761080455270,ADD_ORDER,BUY,2
1761080455270,ADD_ORDER,SELL,5
1761080455324,ADD_ORDER,BUY,5
1761080455324,ADD_ORDER,SELL,1
1761080455324,ADD_ORDER,SELL,5
1761080455325,ADD_ORDER,SELL,2
1761080455325,ADD_ORDER,SELL,1
1761080455325,ADD_ORDER,SELL,1
1761080455325,ADD_ORDER,SELL,5
1761080455325,ADD_ORDER,SELL,3
1761080455325,ADD_ORDER,BUY,4
1761080455325,ADD_ORDER,BUY,4
1761080455325,ADD_ORDER,SELL,2
1761080455326,ADD_ORDER,SELL,3
1761080455327,ADD_ORDER,SELL,5
1761080455327,ADD_ORDER,SELL,2
1761080455328,ADD_ORDER,BUY,4
1761080455328,ADD_ORDER,BUY,2
1761080455328,ADD_ORDER,BUY,4
1761080455328,ADD_ORDER,BUY,4
1761080455328,ADD_ORDER,BUY,2
1761080455328,ADD_ORDER,BUY,2
1761080455328,ADD_ORDER,SELL,4
1761080455329,ADD_ORDER,SELL,4
1761080455329,ADD_ORDER,SELL,4
1761080455329,ADD_ORDER,BUY,3
1761080455385,ADD_ORDER,BUY,2
1761080455385,ADD_ORDER,BUY,1
1761080455385,ADD_ORDER,BUY,4
1761080455385,ADD_ORDER,BUY,3
1761080455386,ADD_ORDER,BUY,3
1761080455386,ADD_ORDER,BUY,3
1761080455386,ADD_ORDER,SELL,2
1761080455386,ADD_ORDER,BUY,3
1761080455386,ADD_ORDER,BUY,1
1761080455386,ADD_ORDER,BUY,4
1761080455386,ADD_ORDER,SELL,5
1761080455386,ADD_ORDER,BUY,3
1761080455386,ADD_ORDER,BUY,1
1761080455386,ADD_ORDER,SELL,3
1761080455386,ADD_ORDER,SELL,1
1761080455387,ADD_ORDER,SELL,4
1761080455387,ADD_ORDER,SELL,5
1761080455387,ADD_ORDER,BUY,3
1761080455387,ADD_ORDER,BUY,5
1761080455387,ADD_ORDER,SELL,2
1761080455387,ADD_ORDER,SELL,3
1761080455387,ADD_ORDER,SELL,4
1761080455387,ADD_ORDER,SELL,3
1761080455387,ADD_ORDER,BUY,5
1761080455443,ADD_ORDER,BUY,4
1761080455443,ADD_ORDER,BUY,5
1761080455443,ADD_ORDER,SELL,5
1761080455443,ADD_ORDER,BUY,2
1761080455443,ADD_ORDER,SELL,5
1761080455443,ADD_ORDER,BUY,5
1761080455444,ADD_ORDER,BUY,3
1761080455444,ADD_ORDER,SELL,4
1761080455444,ADD_ORDER,BUY,3
1761080455444,ADD_ORDER,SELL,1
1761080455444,ADD_ORDER,BUY,5
1761080455444,ADD_ORDER,SELL,3
1761080455444,ADD_ORDER,SELL,1
1761080455444,ADD_ORDER,BUY,2
1761080455444,ADD_ORDER,BUY,1
1761080455444,ADD_ORDER,BUY,5
1761080455444,ADD_ORDER,SELL,5
1761080455444,ADD_ORDER,BUY,4
1761080455444,ADD_ORDER,SELL,4
1761080455445,ADD_ORDER,BUY,1
1761080455445,ADD_ORDER,SELL,5
1761080455445,ADD_ORDER,SELL,5
1761080455445,ADD_ORDER,SELL,2
1761080455445,ADD_ORDER,SELL,2
1761080455501,ADD_ORDER,SELL,3
1761080455501,ADD_ORDER,BUY,4
1761080455501,ADD_ORDER,SELL,4
1761080455501,ADD_ORDER,SELL,4
1761080455501,ADD_ORDER,SELL,4
1761080455502,ADD_ORDER,BUY,4
1761080455502,ADD_ORDER,BUY,3
1761080455502,ADD_ORDER,SELL,1
1761080455502,ADD_ORDER,SELL,1
1761080455502,ADD_ORDER,BUY,2
1761080455502,ADD_ORDER,SELL,4
1761080455502,ADD_ORDER,SELL,5
1761080455502,ADD_ORDER,SELL,5
1761080455503,ADD_ORDER,BUY,2
1761080455503,ADD_ORDER,SELL,5
1761080455503,ADD_ORDER,BUY,1
1761080455503,ADD_ORDER,BUY,4
1761080455503,ADD_ORDER,BUY,1
1761080455503,ADD_ORDER,SELL,3
1761080455503,ADD_ORDER,BUY,4
1761080455503,ADD_ORDER,BUY,2
1761080455503,ADD_ORDER,BUY,5
1761080455504,ADD_ORDER,BUY,5
1761080455504,ADD_ORDER,SELL,2
1761080455556,ADD_ORDER,BUY,3
1761080455556,ADD_ORDER,SELL,5
1761080455557,ADD_ORDER,SELL,2
1761080455557,ADD_ORDER,BUY,2
1761080455557,ADD_ORDER,SELL,5
1761080455557,ADD_ORDER,SELL,1
1761080455557,ADD_ORDER,BUY,4
1761080455557,ADD_ORDER,BUY,1
1761080455558,ADD_ORDER,BUY,5
1761080455558,ADD_ORDER,BUY,2
1761080455558,ADD_ORDER,BUY,5
1761080455558,ADD_ORDER,BUY,2
1761080455558,ADD_ORDER,SELL,2
1761080455558,ADD_ORDER,SELL,3
1761080455558,ADD_ORDER,BUY,4
1761080455558,ADD_ORDER,SELL,1
1761080455558,ADD_ORDER,SELL,5
1761080455558,ADD_ORDER,SELL,4
1761080455558,ADD_ORDER,SELL,2
1761080455558,ADD_ORDER,BUY,5
1761080455559,ADD_ORDER,SELL,2
1761080455559,ADD_ORDER,SELL,1
1761080455559,ADD_ORDER,BUY,3
1761080455559,ADD_ORDER,SELL,5
1761080455615,ADD_ORDER,BUY,2
1761080455615,ADD_ORDER,BUY,3
1761080455615,ADD_ORDER,SELL,1
1761080455615,ADD_ORDER,SELL,1
1761080455615,ADD_ORDER,BUY,3
1761080455616,ADD_ORDER,BUY,3
1761080455616,ADD_ORDER,SELL,4
1761080455616,ADD_ORDER,SELL,2
1761080455616,ADD_ORDER,SELL,1
1761080455616,ADD_ORDER,BUY,1
1761080455616,ADD_ORDER,BUY,1
1761080455616,ADD_ORDER,SELL,3
1761080455616,ADD_ORDER,SELL,5
1761080455617,ADD_ORDER,SELL,1
1761080455617,ADD_ORDER,SELL,5
1761080455617,ADD_ORDER,BUY,4
1761080455617,ADD_ORDER,BUY,3
1761080455617,ADD_ORDER,SELL,3
1761080455617,ADD_ORDER,SELL,4
1761080455617,ADD_ORDER,SELL,2
1761080455617,ADD_ORDER,SELL,2
1761080455617,ADD_ORDER,BUY,2
1761080455618,ADD_ORDER,BUY,1
1761080455618,ADD_ORDER,SELL,2
1761080455671,ADD_ORDER,BUY,5
1761080455671,ADD_ORDER,SELL,3
1761080455671,ADD_ORDER,BUY,1
1761080455671,ADD_ORDER,BUY,5
1761080455671,ADD_ORDER,BUY,2
1761080455672,ADD_ORDER,BUY,2
1761080455672,ADD_ORDER,SELL,3
1761080455672,ADD_ORDER,BUY,1
1761080455672,ADD_ORDER,SELL,3
1761080455672,ADD_ORDER,BUY,5
1761080455672,ADD_ORDER,SELL,5
1761080455672,ADD_ORDER,SELL,3
1761080455673,ADD_ORDER,BUY,5
1761080455673,ADD_ORDER,BUY,3
1761080455673,ADD_ORDER,SELL,3
1761080455673,ADD_ORDER,BUY,1
1761080455673,ADD_ORDER,BUY,2
1761080455673,ADD_ORDER,BUY,1
1761080455673,ADD_ORDER,BUY,3
1761080455674,ADD_ORDER,SELL,2
1761080455674,ADD_ORDER,SELL,4
1761080455674,ADD_ORDER,SELL,4
1761080455674,ADD_ORDER,SELL,1
1761080455674,ADD_ORDER,BUY,4
1761080455731,ADD_ORDER,SELL,4
1761080455731,ADD_ORDER,SELL,3
1761080455732,ADD_ORDER,BUY,4
1761080455732,ADD_ORDER,SELL,5
1761080455732,ADD_ORDER,BUY,1
1761080455732,ADD_ORDER,SELL,2
1761080455733,ADD_ORDER,SELL,1
1761080455733,ADD_ORDER,BUY,2
1761080455733,ADD_ORDER,SELL,1
1761080455733,ADD_ORDER,SELL,4
1761080455734,ADD_ORDER,BUY,1
1761080455734,ADD_ORDER,BUY,5
1761080455734,ADD_ORDER,SELL,5
1761080455734,ADD_ORDER,BUY,2
1761080455734,ADD_ORDER,BUY,1
1761080455734,ADD_ORDER,SELL,4
1761080455734,ADD_ORDER,BUY,5
1761080455735,ADD_ORDER,BUY,1
1761080455735,ADD_ORDER,SELL,5
1761080455735,ADD_ORDER,BUY,2
1761080455735,ADD_ORDER,BUY,5
1761080455735,ADD_ORDER,SELL,4
1761080455735,ADD_ORDER,SELL,3
1761080455735,ADD_ORDER,BUY,5
1761080455787,ADD_ORDER,BUY,5
1761080455788,ADD_ORDER,SELL,2
1761080455788,ADD_ORDER,BUY,4
1761080455788,ADD_ORDER,BUY,1
1761080455788,ADD_ORDER,BUY,2
1761080455788,ADD_ORDER,SELL,1
1761080455789,ADD_ORDER,SELL,1
1761080455789,ADD_ORDER,SELL,3
1761080455789,ADD_ORDER,BUY,4
1761080455789,ADD_ORDER,BUY,1
1761080455789,ADD_ORDER,BUY,4
1761080455790,ADD_ORDER,BUY,4
1761080455790,ADD_ORDER,SELL,1
1761080455790,ADD_ORDER,SELL,5
1761080455790,ADD_ORDER,SELL,2
1761080455790,ADD_ORDER,BUY,1
1761080455790,ADD_ORDER,SELL,2
1761080455791,ADD_ORDER,SELL,1
1761080455791,ADD_ORDER,BUY,1
1761080455791,ADD_ORDER,BUY,4
1761080455791,ADD_ORDER,SELL,4
1761080455791,ADD_ORDER,BUY,2
1761080455791,ADD_ORDER,SELL,2
1761080455792,ADD_ORDER,BUY,3
1761080455848,ADD_ORDER,BUY,2
1761080455848,ADD_ORDER,BUY,4
1761080455849,ADD_ORDER,SELL,3
1761080455849,ADD_ORDER,BUY,4
1761080455849,ADD_ORDER,SELL,3
1761080455850,ADD_ORDER,BUY,3
1761080455850,ADD_ORDER,SELL,2
1761080455850,ADD_ORDER,BUY,1
1761080455850,ADD_ORDER,BUY,4
1761080455850,ADD_ORDER,SELL,2
1761080455851,ADD_ORDER,SELL,4
1761080455851,ADD_ORDER,BUY,4
1761080455851,ADD_ORDER,BUY,5
1761080455851,ADD_ORDER,BUY,3
1761080455851,ADD_ORDER,SELL,5
1761080455851,ADD_ORDER,SELL,2
1761080455851,ADD_ORDER,BUY,4
1761080455851,ADD_ORDER,BUY,5
1761080455852,ADD_ORDER,SELL,4
1761080455852,ADD_ORDER,BUY,1
1761080455852,ADD_ORDER,SELL,4
1761080455852,ADD_ORDER,SELL,4
1761080455852,ADD_ORDER,BUY,3
1761080455852,ADD_ORDER,BUY,2
1761080455904,ADD_ORDER,BUY,4
1761080455905,ADD_ORDER,BUY,5
1761080455905,ADD_ORDER,SELL,1
1761080455905,ADD_ORDER,SELL,4
1761080455905,ADD_ORDER,SELL,2
1761080455906,ADD_ORDER,BUY,1
1761080455906,ADD_ORDER,SELL,2
1761080455906,ADD_ORDER,BUY,5
1761080455906,ADD_ORDER,SELL,2
1761080455907,ADD_ORDER,BUY,5
1761080455907,ADD_ORDER,BUY,2
1761080455907,ADD_ORDER,SELL,2
1761080455907,ADD_ORDER,BUY,4
1761080455907,ADD_ORDER,BUY,5
1761080455908,ADD_ORDER,BUY,1
1761080455908,ADD_ORDER,BUY,4
1761080455908,ADD_ORDER,SELL,1
1761080455909,ADD_ORDER,SELL,1
1761080455909,ADD_ORDER,BUY,1
1761080455909,ADD_ORDER,BUY,5
1761080455909,ADD_ORDER,BUY,3
1761080455909,ADD_ORDER,BUY,5
1761080455909,ADD_ORDER,SELL,5
1761080455910,ADD_ORDER,SELL,4
1761080455965,ADD_ORDER,SELL,3
1761080455965,ADD_ORDER,BUY,5
1761080455965,ADD_ORDER,SELL,1
1761080455965,ADD_ORDER,SELL,1
1761080455966,ADD_ORDER,BUY,1
1761080455966,ADD_ORDER,SELL,4
1761080455966,ADD_ORDER,SELL,2
1761080455966,ADD_ORDER,BUY,4
1761080455966,ADD_ORDER,BUY,5
1761080455967,ADD_ORDER,SELL,4
1761080455967,ADD_ORDER,BUY,5
1761080455967,ADD_ORDER,BUY,3
1761080455967,ADD_ORDER,BUY,2
1761080455967,ADD_ORDER,BUY,2
1761080455967,ADD_ORDER,SELL,1
1761080455967,ADD_ORDER,BUY,5
1761080455968,ADD_ORDER,BUY,3
1761080455968,ADD_ORDER,BUY,3
1761080455968,ADD_ORDER,BUY,4
1761080455968,ADD_ORDER,SELL,5
1761080455968,ADD_ORDER,SELL,3
1761080455968,ADD_ORDER,BUY,4
1761080455968,ADD_ORDER,SELL,4
1761080455968,ADD_ORDER,BUY,3
1761080456020,ADD_ORDER,BUY,2
1761080456020,ADD_ORDER,SELL,4
1761080456020,ADD_ORDER,SELL,1
1761080456021,ADD_ORDER,SELL,5
1761080456021,ADD_ORDER,SELL,1
1761080456021,ADD_ORDER,SELL,4
1761080456021,ADD_ORDER,SELL,3
1761080456021,ADD_ORDER,BUY,4
1761080456021,ADD_ORDER,BUY,4
1761080456022,ADD_ORDER,BUY,2
1761080456022,ADD_ORDER,SELL,1
1761080456022,ADD_ORDER,SELL,1
1761080456022,ADD_ORDER,BUY,3
1761080456022,ADD_ORDER,BUY,5
1761080456022,ADD_ORDER,SELL,1
1761080456022,ADD_ORDER,SELL,3
1761080456023,ADD_ORDER,BUY,4
1761080456023,ADD_ORDER,BUY,4
1761080456023,ADD_ORDER,BUY,1
1761080456023,ADD_ORDER,SELL,3
1761080456023,ADD_ORDER,BUY,3
1761080456023,ADD_ORDER,SELL,4
1761080456023,ADD_ORDER,BUY,3
1761080456023,ADD_ORDER,SELL,2
1761080456077,ADD_ORDER,SELL,1
1761080456077,ADD_ORDER,BUY,4
1761080456077,ADD_ORDER,BUY,3
1761080456077,ADD_ORDER,SELL,1
1761080456077,ADD_ORDER,BUY,3
1761080456077,ADD_ORDER,SELL,4
1761080456077,ADD_ORDER,BUY,3
1761080456078,ADD_ORDER,BUY,1
1761080456078,ADD_ORDER,SELL,3
1761080456078,ADD_ORDER,BUY,4
1761080456078,ADD_ORDER,BUY,2
1761080456078,ADD_ORDER,BUY,4
1761080456078,ADD_ORDER,SELL,5
1761080456078,ADD_ORDER,SELL,5
1761080456078,ADD_ORDER,SELL,4
1761080456078,ADD_ORDER,SELL,1
1761080456078,ADD_ORDER,BUY,2
1761080456079,ADD_ORDER,SELL,2
1761080456079,ADD_ORDER,BUY,1
1761080456079,ADD_ORDER,BUY,2
1761080456079,ADD_ORDER,BUY,5
1761080456079,ADD_ORDER,SELL,3
1761080456079,ADD_ORDER,SELL,3
1761080456079,ADD_ORDER,BUY,2
1761080456135,ADD_ORDER,SELL,5
1761080456135,ADD_ORDER,SELL,1
1761080456135,ADD_ORDER,SELL,5
1761080456135,ADD_ORDER,SELL,2
1761080456135,ADD_ORDER,SELL,4
1761080456135,ADD_ORDER,BUY,4
1761080456135,ADD_ORDER,BUY,4
1761080456135,ADD_ORDER,SELL,5
1761080456135,ADD_ORDER,BUY,3
1761080456135,ADD_ORDER,SELL,5
1761080456135,ADD_ORDER,BUY,4
1761080456135,ADD_ORDER,BUY,2
1761080456135,ADD_ORDER,BUY,4
1761080456135,ADD_ORDER,SELL,5
1761080456135,ADD_ORDER,BUY,3
1761080456135,ADD_ORDER,BUY,2
1761080456135,ADD_ORDER,BUY,3
1761080456135,ADD_ORDER,SELL,5
1761080456135,ADD_ORDER,SELL,5
1761080456135,ADD_ORDER,BUY,1
1761080456135,ADD_ORDER,SELL,3
1761080456135,ADD_ORDER,BUY,1
1761080456135,ADD_ORDER,SELL,5
1761080456136,ADD_ORDER,BUY,4
1761080456186,ADD_ORDER,BUY,5
1761080456187,ADD_ORDER,SELL,3
1761080456187,ADD_ORDER,SELL,5
1761080456187,ADD_ORDER,BUY,1
1761080456187,ADD_ORDER,BUY,1
1761080456187,ADD_ORDER,BUY,3
1761080456187,ADD_ORDER,SELL,3
1761080456187,ADD_ORDER,SELL,2
1761080456187,ADD_ORDER,BUY,5
1761080456187,ADD_ORDER,BUY,2
1761080456187,ADD_ORDER,SELL,1
1761080456187,ADD_ORDER,BUY,5
1761080456187,ADD_ORDER,BUY,4
1761080456187,ADD_ORDER,BUY,3
1761080456187,ADD_ORDER,BUY,5
1761080456187,ADD_ORDER,BUY,4
1761080456187,ADD_ORDER,BUY,2
1761080456187,ADD_ORDER,SELL,4
1761080456187,ADD_ORDER,BUY,4
1761080456187,ADD_ORDER,BUY,4
1761080456187,ADD_ORDER,SELL,4
1761080456187,ADD_ORDER,BUY,1
1761080456187,ADD_ORDER,BUY,1
1761080456187,ADD_ORDER,BUY,4
1761080456243,ADD_ORDER,SELL,4
1761080456243,ADD_ORDER,BUY,4
1761080456243,ADD_ORDER,BUY,5
1761080456243,ADD_ORDER,BUY,1
1761080456243,ADD_ORDER,SELL,2
1761080456243,ADD_ORDER,SELL,1
1761080456243,ADD_ORDER,BUY,3
1761080456243,ADD_ORDER,BUY,4
1761080456243,ADD_ORDER,BUY,4
1761080456243,ADD_ORDER,BUY,2
1761080456243,ADD_ORDER,BUY,3
1761080456244,ADD_ORDER,SELL,5
1761080456244,ADD_ORDER,SELL,3
1761080456244,ADD_ORDER,BUY,3
1761080456244,ADD_ORDER,SELL,1
1761080456244,ADD_ORDER,BUY,3
1761080456244,ADD_ORDER,BUY,2
1761080456244,ADD_ORDER,BUY,2
1761080456244,ADD_ORDER,BUY,4
1761080456244,ADD_ORDER,BUY,5
1761080456244,ADD_ORDER,SELL,4
1761080456244,ADD_ORDER,BUY,4
1761080456244,ADD_ORDER,SELL,5
1761080456244,ADD_ORDER,BUY,1
1761080456299,ADD_ORDER,BUY,5
1761080456299,ADD_ORDER,BUY,3
1761080456299,ADD_ORDER,SELL,1
1761080456299,ADD_ORDER,SELL,5
1761080456300,ADD_ORDER,SELL,4
1761080456300,ADD_ORDER,SELL,3
1761080456300,ADD_ORDER,BUY,2
1761080456300,ADD_ORDER,SELL,5
1761080456300,ADD_ORDER,BUY,2
1761080456300,ADD_ORDER,BUY,1
1761080456300,ADD_ORDER,SELL,5
1761080456300,ADD_ORDER,SELL,1
1761080456300,ADD_ORDER,BUY,5
1761080456300,ADD_ORDER,BUY,4
1761080456300,ADD_ORDER,BUY,5
1761080456300,ADD_ORDER,SELL,4
1761080456300,ADD_ORDER,BUY,4
1761080456300,ADD_ORDER,SELL,3
1761080456300,ADD_ORDER,SELL,2
1761080456300,ADD_ORDER,SELL,1
1761080456300,ADD_ORDER,BUY,5
1761080456300,ADD_ORDER,BUY,5
1761080456301,ADD_ORDER,SELL,3
1761080456301,ADD_ORDER,SELL,2
1761080456357,ADD_ORDER,BUY,2
1761080456357,ADD_ORDER,BUY,5
1761080456357,ADD_ORDER,BUY,5
1761080456357,ADD_ORDER,BUY,3
1761080456357,ADD_ORDER,BUY,5
1761080456357,ADD_ORDER,BUY,3
1761080456357,ADD_ORDER,BUY,1
1761080456357,ADD_ORDER,BUY,5
1761080456357,ADD_ORDER,BUY,3
1761080456357,ADD_ORDER,BUY,3
1761080456357,ADD_ORDER,SELL,3
1761080456357,ADD_ORDER,SELL,4
1761080456357,ADD_ORDER,SELL,1
1761080456357,ADD_ORDER,BUY,1
1761080456357,ADD_ORDER,BUY,1
1761080456357,ADD_ORDER,SELL,5
1761080456357,ADD_ORDER,BUY,3
1761080456357,ADD_ORDER,BUY,1
1761080456357,ADD_ORDER,SELL,5
1761080456357,ADD_ORDER,BUY,5
1761080456357,ADD_ORDER,BUY,1
1761080456357,ADD_ORDER,SELL,5
1761080456357,ADD_ORDER,SELL,5
1761080456357,ADD_ORDER,SELL,3
1761080456413,ADD_ORDER,BUY,2
1761080456413,ADD_ORDER,BUY,4
1761080456413,ADD_ORDER,BUY,3
1761080456413,ADD_ORDER,BUY,4
1761080456413,ADD_ORDER,BUY,5
1761080456413,ADD_ORDER,BUY,2
1761080456413,ADD_ORDER,SELL,5
1761080456413,ADD_ORDER,BUY,1
1761080456413,ADD_ORDER,SELL,5
1761080456413,ADD_ORDER,BUY,3
1761080456413,ADD_ORDER,BUY,3
1761080456413,ADD_ORDER,BUY,2
1761080456413,ADD_ORDER,SELL,3
1761080456413,ADD_ORDER,SELL,3
1761080456414,ADD_ORDER,SELL,4
1761080456414,ADD_ORDER,SELL,5
1761080456414,ADD_ORDER,SELL,1
1761080456414,ADD_ORDER,SELL,4
1761080456414,ADD_ORDER,SELL,3
1761080456414,ADD_ORDER,BUY,3
1761080456414,ADD_ORDER,SELL,5
1761080456414,ADD_ORDER,BUY,3
1761080456414,ADD_ORDER,BUY,5
1761080456414,ADD_ORDER,BUY,4
1761080456469,ADD_ORDER,SELL,4
1761080456469,ADD_ORDER,BUY,2
1761080456469,ADD_ORDER,BUY,1
1761080456469,ADD_ORDER,SELL,3
1761080456469,ADD_ORDER,BUY,1
1761080456469,ADD_ORDER,SELL,1
1761080456469,ADD_ORDER,SELL,5
1761080456469,ADD_ORDER,BUY,4
1761080456470,ADD_ORDER,SELL,2
1761080456470,ADD_ORDER,SELL,3
1761080456470,ADD_ORDER,BUY,2
1761080456470,ADD_ORDER,SELL,4
1761080456470,ADD_ORDER,BUY,3
1761080456470,ADD_ORDER,SELL,2
1761080456470,ADD_ORDER,SELL,1
1761080456470,ADD_ORDER,BUY,4
1761080456470,ADD_ORDER,BUY,1
1761080456470,ADD_ORDER,SELL,2
1761080456470,ADD_ORDER,SELL,5
1761080456471,ADD_ORDER,BUY,1
1761080456471,ADD_ORDER,SELL,5
1761080456471,ADD_ORDER,SELL,1
1761080456471,ADD_ORDER,BUY,1
1761080456471,ADD_ORDER,SELL,4
1761080456528,ADD_ORDER,BUY,1
1761080456528,ADD_ORDER,SELL,4
1761080456528,ADD_ORDER,BUY,1
1761080456528,ADD_ORDER,SELL,5
1761080456528,ADD_ORDER,SELL,3
1761080456528,ADD_ORDER,BUY,1
1761080456528,ADD_ORDER,SELL,5
1761080456528,ADD_ORDER,SELL,2
1761080456528,ADD_ORDER,SELL,1
1761080456528,ADD_ORDER,SELL,1
1761080456528,ADD_ORDER,SELL,5
1761080456528,ADD_ORDER,SELL,3
1761080456529,ADD_ORDER,BUY,5
1761080456529,ADD_ORDER,SELL,4
1761080456529,ADD_ORDER,BUY,5
1761080456529,ADD_ORDER,BUY,3
1761080456529,ADD_ORDER,BUY,1
1761080456529,ADD_ORDER,BUY,2
1761080456530,ADD_ORDER,SELL,4
1761080456530,ADD_ORDER,SELL,2
1761080456530,ADD_ORDER,BUY,1
1761080456530,ADD_ORDER,BUY,5
1761080456530,ADD_ORDER,BUY,5
1761080456530,ADD_ORDER,SELL,3
1761080456586,ADD_ORDER,SELL,5
1761080456586,ADD_ORDER,BUY,4
1761080456586,ADD_ORDER,SELL,1
1761080456586,ADD_ORDER,SELL,4
1761080456586,ADD_ORDER,BUY,5
1761080456586,ADD_ORDER,SELL,1
1761080456586,ADD_ORDER,SELL,1
1761080456586,ADD_ORDER,SELL,3
1761080456586,ADD_ORDER,SELL,4
1761080456586,ADD_ORDER,SELL,5
1761080456586,ADD_ORDER,BUY,5
1761080456586,ADD_ORDER,BUY,4
1761080456586,ADD_ORDER,SELL,4
1761080456586,ADD_ORDER,BUY,1
1761080456586,ADD_ORDER,SELL,2
1761080456587,ADD_ORDER,SELL,5
1761080456587,ADD_ORDER,SELL,5
1761080456587,ADD_ORDER,SELL,5
1761080456587,ADD_ORDER,SELL,4
1761080456587,ADD_ORDER,BUY,3
1761080456587,ADD_ORDER,BUY,2
1761080456587,ADD_ORDER,SELL,4
1761080456587,ADD_ORDER,SELL,3
1761080456587,ADD_ORDER,BUY,5
1761080456642,ADD_ORDER,SELL,4
1761080456642,ADD_ORDER,SELL,2
1761080456642,ADD_ORDER,BUY,3
1761080456642,ADD_ORDER,SELL,3
1761080456642,ADD_ORDER,SELL,4
1761080456642,ADD_ORDER,BUY,3
1761080456642,ADD_ORDER,SELL,5
1761080456642,ADD_ORDER,SELL,3
1761080456642,ADD_ORDER,SELL,4
1761080456642,ADD_ORDER,SELL,2
1761080456642,ADD_ORDER,SELL,3
1761080456642,ADD_ORDER,BUY,5
1761080456642,ADD_ORDER,SELL,4
1761080456642,ADD_ORDER,BUY,1
1761080456642,ADD_ORDER,SELL,3
1761080456642,ADD_ORDER,SELL,1
1761080456643,ADD_ORDER,SELL,5
